   2.0000000e+00  -2.2414274e+00  -3.1911725e-01  -1.9782063e-01   5.1914464e-01  -1.9500625e+00  -1.4498612e-01   2.9913676e-01   1.9560553e-01   1.0620469e+00   9.5355581e-01
   2.0000000e+00  -7.7292523e-01  -1.5759166e+00   7.9560093e-01   1.7220309e-01  -1.2748127e+00   2.9822357e-01   6.6136820e-01  -7.7479573e-01  -1.5945511e+00   2.6060069e+00
   2.0000000e+00   7.5805609e-01  -2.2981395e+00   5.4241480e-01  -1.3407660e+00   4.1211778e-01  -2.8348455e-01  -5.0541381e-01   2.8451465e-01  -6.0256995e-01   5.0222970e-01
   1.0000000e+00  -1.4355822e+00   6.6925943e-01  -1.9454273e+00   1.7762961e+00   1.5601743e+00   1.6017812e+00   2.6337881e-01   5.9829384e-01  -1.1841427e+00   9.2782313e-01
   2.0000000e+00   1.7798926e+00  -1.6444662e+00  -2.7589683e+00  -1.2803862e+00   1.4630508e+00  -6.9675815e-01   3.2105366e-01   3.8569294e-01   1.3298422e+00  -4.3765823e-03
   2.0000000e+00  -7.7403776e-01  -4.0780745e-01   6.7654696e-01  -1.1173881e+00  -1.4146057e+00   1.6803626e-03   2.7476314e+00   2.0606804e+00  -2.2428700e-01  -9.8690002e-02
   2.0000000e+00  -1.7760636e+00   8.9143172e-01   1.0921439e-01  -3.3891860e-01   3.7677632e-01   8.6874318e-01  -9.2061409e-02   4.2816310e+00  -2.4249600e-01  -1.7888522e+00
   2.0000000e+00  -1.3170496e+00  -3.3410948e-01   9.7864535e-01  -8.6658994e-02   7.7711609e-01   1.5717959e-01  -6.0894027e-01  -4.6750762e-01   3.8546160e-01  -5.1006437e-02
   2.0000000e+00   8.3188342e-01  -5.4139400e-02   3.7538107e-01  -3.4833431e-01   2.0693766e-01   6.6948153e-01   1.9657203e+00  -8.3185688e-01   2.7716900e-02  -1.1081965e+00
   2.0000000e+00  -7.3978695e-01  -1.6227651e-02   1.2922428e+00   2.6752732e-01   1.2823580e+00   7.9700781e-01   3.0927971e-01  -5.6514714e-01  -1.3510911e+00   2.3494412e-01
   1.0000000e+00   1.4343326e+00   8.8689660e-01  -4.9226589e-01  -1.4642660e+00   4.5015679e-01  -1.4322854e+00  -2.8668338e-01   5.6264716e-02   9.3932954e-01  -8.1734488e-01
   1.0000000e+00  -1.3538331e+00   5.3703451e-04  -3.7010496e-01  -5.1681985e-01   1.7294737e+00   1.2631381e+00   2.5815025e-01   7.8776442e-02   5.4736094e-01   5.4645003e-01
   2.0000000e+00   1.5564086e+00  -2.5101290e+00  -8.9993647e-02   5.5327319e-01  -1.5354949e+00  -1.8866596e-01   1.1960489e+00  -1.3055968e+00  -6.8862891e-01  -1.1967701e+00
   2.0000000e+00  -9.6092203e-01   2.0742692e+00  -5.3685027e-01   6.7553222e-02   2.5931855e+00  -6.8841867e-01   8.5591681e-01   2.1253098e+00   1.5858478e+00  -4.3416895e-02
   2.0000000e+00  -4.2149825e-01  -3.6626182e-01  -5.3794992e-03   4.3861956e-01  -2.4385831e-02  -1.4363965e+00   7.3234433e-01  -3.9603945e-01   1.6089337e-01   1.0707110e+00
   1.0000000e+00  -7.0916238e-01   3.3044669e-02   2.6434340e-01  -2.7643401e-01   1.9780662e+00  -5.7375879e-01  -1.5382738e-01  -4.2701940e-01   3.4594169e-01   4.7400734e-01
   2.0000000e+00   1.0556384e+00  -1.0929594e+00  -1.3227774e-02   1.0306209e+00  -6.2433163e-01  -6.3373137e-01   1.7852085e-01  -8.0298770e-01   7.3947624e-01   2.1278503e-01
   1.0000000e+00   4.9672125e-02   8.5379106e-01   1.4563785e+00  -8.7605907e-01   8.4952369e-01   9.1402297e-01   1.0434987e+00  -1.0789207e-01   2.2305655e-01  -6.9721025e-01
   2.0000000e+00  -1.0430254e+00  -4.7632079e-01   1.1515983e+00   9.3757969e-02  -9.5151835e-01  -9.7963969e-01  -2.2542736e+00  -6.1154612e-01   9.8685421e-02   1.5512741e+00
   2.0000000e+00   1.8789861e-01   9.5132897e-01   2.9236525e-01  -8.9572775e-01  -2.5045381e+00   3.0771858e-02  -2.5817911e-01   1.0687218e+00  -8.8866371e-01  -5.4105437e-01
   2.0000000e+00   2.0805222e-01  -6.1435247e-01  -1.4810292e+00   1.1080019e+00   8.3242610e-01   1.3257315e+00   5.0974687e-01   7.9865176e-01  -2.9613168e-01  -6.6140511e-01
   2.0000000e+00  -7.9662794e-01   4.6430525e-01   4.4628644e-01  -1.2321233e+00  -1.1141781e+00  -1.2170543e+00   1.3924955e+00  -9.9196563e-01  -2.5420278e-01   2.6497230e-01
   2.0000000e+00  -2.3007844e-01  -2.8483485e-01   2.1300062e-01  -7.0238850e-01   5.1185067e-01   1.0206268e+00   1.0668236e+00   1.5967793e+00   3.2879216e-01  -9.8919543e-01
   2.0000000e+00   1.0096639e+00   3.9403074e-02  -5.7544616e-01   1.2599027e-01  -6.8583182e-01  -6.8874747e-01  -1.5418517e+00   1.8924019e+00   2.4319005e-01   2.4668353e+00
   2.0000000e+00  -1.9933115e+00  -4.0846079e-01  -1.1051834e-01  -4.7086089e-02  -1.7079009e+00  -3.4207306e-01  -1.1931104e+00   1.1981247e+00   4.0848339e-01  -1.5048278e+00
   2.0000000e+00  -4.9428467e-01  -2.2807377e+00  -1.2741596e+00   8.0880140e-02   1.7037982e+00  -1.6025463e+00  -9.5300733e-01   4.9669583e-01   1.1593781e+00   1.9773756e-01
   2.0000000e+00  -7.9851778e-01  -1.1451213e+00   1.1928495e-01  -1.1467838e+00  -5.5004538e-01  -2.2639633e-01   2.4627014e-01  -9.7087406e-01   1.0580070e+00   1.4422694e+00
   2.0000000e+00  -1.2632437e+00   1.4281061e+00   3.7949785e-01  -7.8577472e-01  -4.7999915e-01  -1.0927326e+00  -7.2483102e-01   4.1135049e-01  -2.0071329e+00   2.6966924e+00
   2.0000000e+00  -8.6475580e-01  -1.1297550e+00  -1.5348897e+00  -2.6619558e-01  -7.2651268e-01  -1.9761548e-01  -4.5273539e-02   4.4115427e-01   1.1630834e+00   4.8883120e-02
   2.0000000e+00   4.2503175e-01  -2.5498757e-01  -2.2639048e-01   3.0813235e-01   8.7805066e-02  -3.4920305e+00  -3.4813965e-01  -5.6214831e-02  -5.3127972e-01  -9.1584191e-01
   2.0000000e+00   3.9724934e-01  -1.1322559e+00   8.7113919e-01  -3.8165337e-01   7.6089840e-01  -6.9863201e-01   1.2521157e+00   2.4550642e-01  -1.4875863e+00   1.0855558e+00
   2.0000000e+00  -7.3089246e-02   7.5382284e-01   1.1643491e+00  -3.2291424e-02  -7.0891223e-01  -1.0023245e+00   5.7924102e-01   1.0848740e+00   3.6160020e-01   6.7961457e-01
   2.0000000e+00   4.4778091e-01   1.5082420e+00   8.9134093e-01   6.9206323e-01   9.6802630e-01  -1.2352266e+00  -6.5845057e-01   2.2685952e-01   2.3072125e-03  -2.2678608e+00
   2.0000000e+00  -9.4975795e-01  -2.0084052e+00  -1.6917157e+00  -2.5138360e-01   3.4417886e-01   2.4740264e-02   8.1775946e-01   1.2630900e+00   2.8540233e-01   9.5380884e-01
   2.0000000e+00  -1.2481966e+00  -1.9217057e-01  -2.0058722e-01   1.6065328e+00  -1.0109028e+00   1.2502342e+00   8.8208418e-01   2.7810886e-01   5.9815793e-01   1.4325500e+00
   2.0000000e+00  -7.3726448e-01  -1.7675668e+00   1.2756610e-01   1.1367034e+00   6.9254885e-01   3.2192766e-01   1.3501380e+00  -2.6675607e+00  -8.0187819e-01  -1.1491844e+00
   2.0000000e+00  -2.2331957e-01  -1.2824047e+00  -9.6385691e-01  -4.8571678e-01   1.3946302e+00  -1.2226505e+00   1.4074282e+00   7.2476928e-01   1.9974074e+00  -2.2212104e+00
   1.0000000e+00  -1.3938717e+00   9.2370760e-01  -9.7856817e-01  -1.6451909e+00  -1.6683236e-01   1.1278264e-01   3.4595482e-01   1.4091554e-01  -7.3349124e-01   5.2336398e-01
   2.0000000e+00   8.9375205e-01  -7.0941730e-01  -1.0277214e-01  -1.6217012e+00   3.4078848e-02  -1.5618140e-01   1.0205892e-01  -1.0636354e+00   3.5751201e-01  -1.0456699e+00
   2.0000000e+00   2.2755145e+00   9.9690012e-01  -6.5294782e-01  -7.0763939e-01  -5.3309519e-01   1.1142891e+00   7.1520021e-01  -6.4411807e-01   6.8112342e-02   6.4539346e-01
   2.0000000e+00  -1.5431235e+00  -1.2772775e+00   5.5765037e-01  -8.5606766e-03  -1.6303095e+00  -8.5606216e-01  -3.8421690e-01   3.8618211e-01  -1.3094766e-01  -4.3978992e-02
   2.0000000e+00   4.2798560e-01  -1.2725356e+00  -8.2950618e-01  -3.3444060e-01  -5.6772557e-01  -8.3340734e-01  -1.6123153e-01   1.2176250e+00   1.6399268e+00   5.7720645e-01
   2.0000000e+00   1.9917517e-02   1.3794371e+00   1.2745571e+00   7.5847127e-01  -1.7288559e-01  -1.7128736e+00   2.4994790e+00  -3.7791192e-01  -2.1833150e+00   5.3201909e-01
   1.0000000e+00   3.6031924e-01   7.7017681e-01   1.4005672e+00   1.8120078e+00   3.8424767e-02   1.0612821e+00  -2.3659539e+00   3.2958259e-01   1.6648796e+00   4.4015802e-01
   1.0000000e+00   2.8790211e-01   7.7958814e-02   1.9682337e+00   1.1032769e+00  -1.2053797e+00   7.0188883e-01   2.1608157e-01  -8.8660850e-01   1.3999752e+00   8.9370569e-01
   1.0000000e+00  -1.8791600e-01   4.5381152e-01   2.2751983e+00  -2.2914006e+00   1.8771507e+00   1.9401355e+00   5.5230117e-01   1.3188172e-01  -2.4215100e-01  -8.9132318e-01
   1.0000000e+00  -9.4489880e-01   7.0804609e-02   1.4506992e+00   7.1954911e-01  -1.1531051e+00   8.9767264e-01  -1.8857848e-01  -2.6144953e-01   7.6302488e-01   2.1075744e-01
   2.0000000e+00   9.2801695e-01   1.4951893e+00   6.5419447e-01   3.5762423e-01   8.8051596e-01  -1.0402077e+00  -6.5068641e-01   4.4917752e-01  -1.4628234e+00   6.6081289e-01
   2.0000000e+00   6.1115359e-01  -2.4750105e-01   2.8838462e-01   2.0998962e-01   6.6540862e-01   7.9317319e-01  -1.0995019e+00   5.1311580e-01   1.2159125e+00   6.9790317e-01
   2.0000000e+00   5.0991656e-02  -1.0316144e+00  -9.7456672e-01   6.9248117e-01  -8.5644973e-01   5.4159671e-01  -5.2496291e-01   1.0251289e+00   9.6933478e-01  -5.0619225e-01
   2.0000000e+00   8.2611330e-01  -3.7415170e-01   2.1324066e-01  -7.9307843e-01  -6.0854768e-02  -3.4643098e-01  -1.5215544e+00   2.0884985e+00  -1.0732105e+00  -9.4842541e-01
   2.0000000e+00  -1.5056554e+00  -2.6373333e-01   7.4621960e-01   2.7844092e+00   6.3441046e-01   7.5363283e-01   5.1559677e-01   1.1983688e+00  -5.7103111e-01   3.8338147e-01
   1.0000000e+00   1.4337979e-01   7.8707980e-02  -1.5866490e+00   1.6426372e+00   4.5411287e-01  -1.7704012e+00  -1.3383468e+00  -1.6760310e-01  -8.4361335e-01  -2.3034573e+00
   2.0000000e+00   6.7614203e-01  -1.1652198e-01   4.0014661e-01   9.2858230e-01   1.0214891e-01   1.4642012e+00   6.8821635e-01  -1.0253225e+00   9.0925341e-01   2.4400326e+00
   2.0000000e+00  -1.4862493e+00  -3.1099568e-01   3.7542549e-01  -4.6310365e-01  -2.3374643e+00   5.0917090e-01  -4.4523768e-01  -2.3545602e+00   7.0486659e-01  -1.0687982e+00
   2.0000000e+00  -5.4128710e-02   1.5628730e+00  -5.5151914e-01   2.8515722e-01  -1.4126128e+00   1.3758280e+00   7.1780913e-01   3.2369735e+00   7.1264558e-01   5.6241390e-01
   2.0000000e+00   6.1951173e-01  -5.5998667e-01   2.0847807e+00  -3.9515257e-01   5.5636454e-01   4.8151249e-01  -3.3215020e-01   8.1789255e-01   1.9583880e+00   4.5840184e-01
   2.0000000e+00   1.7834552e-01  -1.6995617e-01   1.1067585e-01   1.3953548e-01   1.4373048e+00   6.2949201e-01   1.2761455e-01   4.9394363e-01   2.2341884e-02   2.9874795e-01
   2.0000000e+00  -7.8339860e-01   7.9648321e-01   4.5650970e-02  -5.0562610e-01   1.8155421e+00   9.8124496e-01  -1.2323240e-01   6.2562064e-01   6.3367804e-01  -5.4560857e-01
   2.0000000e+00  -4.9594644e-01  -1.4543906e+00   1.7021521e+00   3.2056303e-01  -2.0394054e-01   7.8128190e-01   5.8068480e-02   9.9792797e-01   1.7292661e+00   1.2276335e+00
   2.0000000e+00  -1.0189936e-01  -4.3125352e-01   1.1667526e-01  -1.5868883e+00  -2.6469665e-01   1.0892306e-01   1.4627016e+00  -3.4629175e-01  -1.0099656e+00   3.0481665e+00
   2.0000000e+00   7.9852170e-01   1.3539053e+00  -7.4576907e-02  -1.0639772e+00   4.8339753e-01  -1.4507583e+00  -6.2290696e-01  -1.4944212e+00  -8.1776335e-01   5.5908700e-01
   1.0000000e+00  -1.2123858e+00   7.2717713e-01  -3.6597817e-01  -4.4596948e-01   3.8997103e-01  -6.8998930e-01   2.5642651e-01   1.7878857e-01   3.8500604e-01  -7.2774411e-02
   2.0000000e+00   1.1681746e+00   2.0150996e+00   2.5917346e-01   1.9472340e-01  -1.3603471e+00   5.3817272e-01   7.3502012e-01   1.5314853e-02   3.0591139e-01   6.4601513e-02
   2.0000000e+00   3.1148521e-01  -5.1247742e-01  -1.8061214e+00   1.1987455e+00   4.6649153e-01   3.7469134e-01   6.1341109e-01  -2.4847681e-01  -8.1554133e-02   1.1083832e-01
   2.0000000e+00   1.5392201e+00   6.7303300e-01   4.1330748e-01  -3.6013483e-01  -1.7067810e+00  -2.5905743e+00   4.7946686e-02   1.4682114e+00  -7.3062268e-01  -7.2271094e-01
   2.0000000e+00  -1.4018249e+00  -1.1947075e+00   1.1548650e+00   4.0924028e-01   1.3542301e-01  -3.8429973e-01  -4.1607542e-01  -1.0360901e-01  -4.2730212e-01   4.5876580e-01
   1.0000000e+00  -1.4733664e+00   8.8232391e-01   1.1060788e-01  -1.2266114e+00  -4.2240370e-01   8.3862612e-01   4.3308927e-02  -1.6437659e-01  -3.6963943e-01  -1.5606688e-01
   2.0000000e+00   4.6554529e-01  -9.6387289e-01   9.6952878e-01  -3.3458502e-01  -1.1985955e+00   9.0241074e-01   1.0413447e+00  -7.0071505e-01  -2.9493871e-01   5.9606353e-01
   2.0000000e+00   1.4876824e+00  -6.1501959e-01  -9.1586231e-01   1.7693847e+00   7.4223447e-01   5.2580087e-01   1.4029526e+00   2.3665177e-01   2.2289768e-01  -1.4030232e+00
   2.0000000e+00  -2.1993299e-01  -9.5918950e-01   6.1411990e-01  -2.3611379e-01   1.0897542e+00   2.0515921e+00  -2.8299962e-01  -5.0162935e-02   1.4753996e+00   3.5853758e-01
   2.0000000e+00  -1.7494011e+00  -6.9505118e-02  -1.3585972e+00   4.9313733e-01  -2.0202901e+00   4.4070975e-01  -4.3018902e-01   2.3895623e-01  -1.1668789e+00  -1.6842881e-01
   2.0000000e+00  -1.0550503e-01   2.5638734e-01   7.8295586e-01   1.5725650e+00   7.5046616e-01   4.7011627e-01   1.8337971e+00  -1.9099932e+00   2.9722201e-01   4.2326415e-02
   2.0000000e+00  -7.4453773e-01   1.2468859e+00  -7.5235636e-01   5.4015944e-01  -1.3559450e-01  -7.7022040e-01  -4.4471590e-02  -2.3735737e-02   1.5935483e+00   3.6013772e-01
   2.0000000e+00  -4.2849395e-02   6.2208920e-01   6.9090905e-01  -8.2891872e-01   1.4996078e-01   1.8769434e-01  -2.3935585e+00   1.1402324e+00  -4.2845226e-01  -3.4206939e-01
   2.0000000e+00  -1.7359612e+00   8.1218642e-01   4.8358708e-02   5.3086970e-01   1.3181467e+00   7.6802760e-01   1.5939763e+00  -1.0197780e+00   2.2020031e-01  -9.0968052e-01
   1.0000000e+00  -4.4540390e-01   6.7252153e-01  -1.6732077e+00   1.5644514e-01   2.2478975e+00  -1.1598864e+00   5.5567111e-01   2.9006740e-01  -1.3561632e+00   5.7407409e-01
   2.0000000e+00   2.9870638e-01  -1.4154650e-01  -1.0862376e+00  -1.0463154e+00  -6.2202321e-01   4.8534939e-01   7.2229513e-01   6.9847065e-01  -6.1399742e-02   1.4036905e+00
   2.0000000e+00   8.9876783e-01   3.9314796e-01  -1.6057474e+00  -2.5697006e-01   1.8052553e-01   2.0985632e+00   1.1091961e+00   1.0756611e+00  -2.1615888e+00   2.2686940e+00
   2.0000000e+00   3.3627543e+00  -1.4220229e+00   2.2077638e+00   6.5034596e-01   1.3607296e-01   1.5861144e+00   4.8167691e-01  -8.1649711e-01   2.2185180e+00   1.4958518e+00
   2.0000000e+00   5.5767557e-01  -1.7363275e+00  -1.9529619e+00   1.3409912e+00   7.8902423e-01   1.7624733e+00   3.2804047e-01  -4.5288928e-01   1.1015172e+00  -1.9759300e-01
   2.0000000e+00  -1.0650021e+00  -1.0687951e-01  -8.5019490e-01  -1.9384923e+00  -2.1429460e+00  -6.9108944e-01   2.9833538e-01  -9.4314882e-01   1.4593774e+00  -1.0222097e+00
   2.0000000e+00  -2.0500300e-01  -3.9590655e-02  -8.9432355e-01   1.6161577e+00  -1.2969797e+00   1.1501886e+00   4.0478204e-02   5.7615911e-01  -2.2088569e-01  -5.8295869e-02
   1.0000000e+00   1.2910400e+00   1.4544705e-01   1.2809638e+00   3.9731643e-01  -2.3633289e-01   4.9648141e-01   1.6920295e-01  -9.6103458e-02  -1.2876302e+00   2.9396780e-02
   1.0000000e+00  -1.0055459e+00   1.0438971e-01  -1.0596127e+00  -1.2863679e+00   1.0130055e+00  -1.5405253e+00   7.1608673e-01   1.7310765e-01  -1.5937825e-01  -7.5658149e-01
   2.0000000e+00  -1.0751887e-01   4.3786595e-01   1.7282198e+00  -1.4124015e+00  -3.1350264e-01  -9.2318011e-01  -7.1541734e-01   1.5272630e+00   1.5429599e-01  -5.7103156e-01
   1.0000000e+00  -1.0222079e+00   4.3860978e-01   1.3799350e+00  -1.2622807e+00  -6.9848637e-02  -1.8932779e+00   6.7202582e-01   2.0649420e-01   1.7695871e+00   6.5588212e-01
   2.0000000e+00   4.9740712e-01  -1.1486972e+00   9.9395638e-01  -7.6786012e-01  -1.4662917e-01  -2.6449506e-01   8.1363041e-01  -2.3126373e+00  -9.5149388e-01   1.4317681e-01
   2.0000000e+00  -7.5537871e-01  -2.7718033e-01   9.5643463e-01   2.1987518e-01   1.1158270e+00   3.6680339e-02   1.5967755e+00  -1.8961500e+00   1.1256731e-01  -6.5598367e-01
   2.0000000e+00   4.5962320e-01  -1.2124211e+00  -3.8770237e-01   3.6910616e-01  -2.1956154e-01  -1.0481252e+00   8.1343544e-02  -1.3675421e+00   2.2324938e-01   6.8768464e-01
   2.0000000e+00  -8.8137989e-01  -5.6343308e-02   1.6917801e+00   1.7651696e+00   4.2626091e-01  -7.0638017e-01   7.9335666e-01  -7.1824419e-01  -6.6686469e-02  -5.1262269e-01
   2.0000000e+00   3.7317769e-01  -4.6237380e-01   3.7241231e-01  -1.4028297e+00  -4.8156761e-02  -1.3355123e+00   1.2647625e+00  -1.0458469e+00  -8.2526902e-01  -5.7519503e-01
   2.0000000e+00   5.6610250e-01  -4.7044967e-02   1.6955454e+00  -3.8596384e-03   7.5143641e-01   1.8865396e-01   7.1477836e-01  -2.3760758e+00  -4.8334997e-01   3.2617177e-02
   2.0000000e+00   3.8309391e-01  -1.7417057e-01  -9.8099880e-01  -3.0685756e-01   6.9877717e-03  -4.7765448e-01  -3.0445936e-02   1.2313941e+00   1.2223670e+00   1.4493443e-01
   2.0000000e+00   4.5181716e-01  -9.9473002e-01   1.5314223e-02   6.9514519e-01   2.4715659e-01  -3.3868106e-01   2.6014700e-01  -1.6058363e+00  -1.9756893e-01  -5.4309742e-01
   1.0000000e+00  -7.8891241e-01   3.0348607e-01   1.0292371e+00   6.9728860e-01  -3.1889236e-01  -7.0533033e-01  -1.9460232e-01  -7.7355484e-02   1.7408847e-01  -7.0372812e-01
   2.0000000e+00   1.7366346e+00  -5.1259111e-02   5.8425968e-01   1.1433021e+00   1.0131452e+00  -2.3850785e+00  -4.3848593e-01   5.8853346e-01  -6.8579793e-03   4.6045250e-01
   2.0000000e+00   1.5518826e+00  -6.8217232e-01  -6.0852737e-01   8.0952883e-02  -6.2595471e-01   8.7344408e-01  -1.1436247e+00  -4.6786965e-01  -1.6634378e+00  -2.1037256e-01
   2.0000000e+00   3.7581446e-01  -2.2499605e+00   1.0231894e+00  -1.9180649e+00  -1.3149372e-01  -5.3998108e-01   5.7996374e-01   3.7277545e-02   6.7684135e-01  -7.8942876e-01
   2.0000000e+00  -9.1615836e-01  -5.8231208e-01   1.7307977e+00   1.8567091e+00  -5.0427156e-01   1.0627877e+00  -7.3862417e-01  -1.1901197e+00   4.7590236e-01  -6.8773344e-01
   2.0000000e+00   4.9109352e-01  -4.5097819e-01   1.0841091e-01  -1.8263460e+00   2.6188905e+00   3.8009153e-01  -6.2410067e-01   1.2960383e+00   3.2867159e-01   6.1488183e-01
   2.0000000e+00   1.9552413e-01   8.1446661e-01   2.1609101e-01   1.4339021e-01   6.3470474e-01  -1.4721873e+00  -1.0748450e+00  -2.5081159e+00  -3.3773316e-02   1.4530101e+00
   2.0000000e+00   3.0844209e-01  -1.2483193e+00   9.5898073e-01  -2.0691884e+00  -2.1506992e-01   6.0293865e-01  -4.9430887e-01  -4.1733826e-01   5.8119197e-01   9.0219372e-01
   2.0000000e+00   1.1803973e+00  -1.7405381e+00   1.8380833e-01   8.6069868e-01   8.7659045e-01  -1.3098259e+00   1.8621407e-01   5.8846008e-01   3.4826254e-01  -2.2402885e-01
   1.0000000e+00  -1.2270300e-01   7.7435584e-01   4.2885846e-01   1.0741185e+00  -1.3005355e+00   8.0993168e-01  -3.6323531e-01   3.7054747e-01   1.3936694e-01  -6.9601334e-02
   2.0000000e+00   5.5671269e-01   1.3812261e+00  -5.1918210e-02   4.7107223e-01   8.3557808e-02  -1.3418876e+00  -1.9476999e-01  -1.6125872e+00  -1.3351148e+00  -1.3095183e+00
   2.0000000e+00   1.4314719e-01   2.8258298e-01   2.0641164e+00  -7.4442237e-01  -1.0462350e+00   1.4592099e-01  -1.9739921e+00  -1.8027146e+00  -5.6132065e-01   7.0428630e-02
   2.0000000e+00   1.1976131e+00  -5.2022639e-01  -1.2919468e-01  -9.5975377e-01   1.0418462e+00   1.9813037e+00  -1.5946185e+00  -1.6804448e-01  -9.0118363e-01  -1.0142269e+00
   2.0000000e+00   1.7689231e+00  -6.1067276e-01   1.4056693e+00   1.5526841e-01   2.7860070e-01   5.7129327e-01  -5.1816055e-01   2.1984244e+00  -1.6888868e-01   2.8374935e-01
   2.0000000e+00  -1.1018723e+00  -2.7229399e-01   8.7505072e-01  -2.4500705e-01   7.7208864e-01   2.0730640e-01  -7.7319211e-01   2.8163833e-01  -9.6862257e-01  -1.7940602e+00
   2.0000000e+00   8.5188785e-02   9.1722442e-01   4.7954965e-01   1.0545873e+00  -4.3586737e-01   1.9842504e+00   2.5742343e-01   3.2178226e-01   1.4870461e-01  -7.9721098e-01
   2.0000000e+00  -2.6422202e+00  -1.6830504e+00   3.9758016e-01   3.5073292e-01  -1.3000531e+00   2.6901199e-02  -1.0959795e+00   4.7246444e-01   1.9011753e+00   2.3346696e-01
   2.0000000e+00   1.3444479e-01  -6.6481553e-01  -3.6308062e-01   8.5652710e-01  -4.1062164e-01  -1.3699122e+00   6.2667247e-01   5.4280589e-02   1.4710841e+00   4.4484181e-01
   2.0000000e+00  -2.2481887e-01  -1.1074889e+00   4.3121844e-01  -3.7260169e-02  -6.1506489e-01  -1.0774208e-01   4.0740581e-01  -2.9696207e-01   1.6950163e+00   4.4970315e-01
   1.0000000e+00  -1.1566786e+00   6.0733675e-02   1.1189147e+00  -1.3253995e+00  -5.5202749e-01  -5.5729039e-01  -4.2571205e-02   1.0933603e-02  -2.1259302e+00   9.8261164e-01
   2.0000000e+00  -2.8236026e-01  -1.1493563e+00  -4.9352237e-01  -8.9414067e-01   2.5794736e+00  -1.5680500e+00   1.0887757e-01   7.2298915e-01  -7.5053271e-01  -8.3601327e-01
   2.0000000e+00  -9.9682360e-01   1.2047420e+00   1.4425098e+00   3.4389346e-01  -1.0122167e+00   1.9161263e+00   1.0784706e+00   1.0092529e-01  -2.4492245e+00   1.6627980e+00
   1.0000000e+00   4.1558035e-01   1.7692731e-01  -2.3813276e-01   6.4995878e-01   3.9865741e-01  -6.1085208e-01  -1.4380187e-01   1.7859165e-02   3.9776285e-01  -7.6917717e-01
